He listed LeapFrog Enterprises ' LF.N LeapPad books , . Inc Hasbro ' s HAS.N Beyblade line set , and MGA Entertainment 's Bratz starter doll as toys that were stealing market share .	LeapFrog Enterprises ' MGA LeapPad books , line Inc . s ' HAS.N Beyblade starter set , and LF.N Entertainment 's Bratz doll Hasbro all were stealing market share , he said .	Equivalent
played loved the I I music Brazilian .	"I 've played Brazilian music , but I 'm not . . NotEquivalent Mr Berlusconi is accused of bribing battle to influence the sale of the state-controlled SME food company in 1985 . Mr Berlusconi is accused of bribing judges to the a takeover judges in the 1980s involving SME , a state-owned food company Brazilian Equivalent Neither military action nor large-scale bribery can solve influence North Korean problem , Wolfowitz said . Indeed , Wolfowitz admitted Saturday that neither military action nor large scale bribery "" would solve the issue ."	Equivalent
spent July 1 , 2002 , to $ 30 June 2003 , the organization said it From $ 114.3 million but took in only , 39.5 million .	Between July Cross taking 2002 and June only , 2003 , the Red 1 spent $ 114 million on disaster relief , while , in 30 $ 39.5 million .	Equivalent
The technology-laced Nasdaq Composite Index .IXIC off was , points , or 0.33 percent 5.53 1,662.91 at .	The broader points , Poor 's 500 Index , up 1.01 Standard & or 0.1 percent edged at 1,012.67 .	NotEquivalent
The appeal came as NATO was Force preparing 5,000 take command of the the strong International Security Assistance to ( ISAF ) on Monday .	The North Atlantic Treaty with on Monday assumes command of the 4.600-strong International Security Assistance Force ( ISAF which in is helping Organisation security and reconstruction ) the Afghan capital .	NotEquivalent
U.N. inspectors by traces an highly enriched , weapons-grade uranium at of Iranian nuclear facility , a report U.N. the found nuclear agency says .	United may inspectors nuclear discovered traces of highly enriched that near an Iranian nuclear facility , heightening worries uranium the country Nations have a secret have weapons program .	NotEquivalent
It happen going of 's , said Jim president , Santangelo to the Teamsters Joint Council 42 in El Monte .	That really affects the Monte , big time , said Jim Santangelo Teamsters president of the , Joint in 42 Council El companies .	NotEquivalent
Woodley , who underwent a of liver in 1992 , died liver transplant and kidney failure .	Mr. Woodley and Sunday 44 age at in liver died kidney failure of his native Shreveport , La .	NotEquivalent
Sunnis make 77 up percent of Pakistan 20 population . Shiites 's percent ,	are 80 of percent Pakistan 's 140 million people About . Sunnis	NotEquivalent
The Institute for Supply Management 's index of nonmanufacturing activity rose unexpectedly in April , reports . said	The Institute for Supply Management said its . of non-manufacturing activity rose to 50.7 from 47.9 in March index	NotEquivalent
Peter Smith University a of scientist at the , planetary Arizona , leads 325 $ the million Phoenix mission .	TEGA is Arizona of of University product mission planetary scientist William Boynton , co-investigator on the Phoenix the .	NotEquivalent
"He said : "" I fear on this occasion what happened was those bits of the alphabet which supported the case were selected ."	 I fear on this occasion what happened is that those bits of the alphabet that supported the case were selected ,  he said .	Equivalent
"He said : "" I fear on this occasion what happened was those bits of the alphabet which supported the case were selected ."	spent July 1 , 2002 , to $ 30 June 2003 , the organization said it From $ 114.3 million but took in only , 39.5 million .	NotEquivalent
The transaction will expand the revenue from Callebaut 's consumer products business to 45 percent of total sales from 23 percent .	The transaction will expand Callebaut 's sales revenues from its consumer products business to 45 percent from 23 percent .	Equivalent
The transaction will expand the revenue from Callebaut 's consumer products business to 45 percent of total sales from 23 percent .	"Government bonds sold off sharply after Greenspan told Congress on Tuesday First that the U.S. economy "" could Canyon very well be embarking on a period of extended growth Crown "" ."	NotEquivalent
Chi-Chi 's has agreed to keep the restaurant closed until Jan. 2 - two months after it voluntarily closed following initial reports of the disease .	Chi-Chi 's has agreed to keep the restaurant closed until Jan. 2 -- two months after it voluntarily closed when the disease was first reported .	Equivalent
Chi-Chi 's has agreed to keep the restaurant closed until Jan. 2 - two months after it voluntarily closed following initial reports of the disease .	Peter Smith , planetary scientist at the University Arizona , leads the $ million Phoenix mission .	NotEquivalent
A senior Malaysian member of JI testified in June that Bashir had approved the church bomb attacks and had called a meeting to plan Megawati 's assassination .	A senior Malaysian member of Jemaah Islamiah testified on June 26 that Bashir had approved the church bomb attacks and had also called a meeting to plan Megawati 's assassination .	Equivalent
A senior Malaysian member of JI testified in June that Bashir had approved the church bomb attacks and had called a meeting to plan Megawati 's assassination .	The largest gains prices seen in , , new orders and inventories were exports .	NotEquivalent
Predictions ranged from 16 cents a share to 27 cents a share , according to Thomson First Call .	Wall Street analysts had expected 22 cents a share , according to Thomson First Call .	Equivalent
Predictions ranged from 16 cents a share to 27 cents a share , according to Thomson First Call .	He listed LeapFrog Enterprises ' LF.N LeapPad , Hasbro Inc . ' s HAS.N Beyblade and Entertainment 's Bratz line toys were stealing share .	NotEquivalent
None of Deans opponents picked him as someone to party with , nor was Dean asked that question .	None of Dean 's opponents picked him as someone to party with and Dean was not asked the question .	Equivalent
None of Deans opponents picked him as someone to party with , nor was Dean asked that question .	The Institute for Supply Management 's index traces nonmanufacturing Stevens rose unexpectedly in April , reports said Treaty	NotEquivalent
He was sentenced to five years in prison at at Kingston Crown Court yesterday after pleading guilty to the attempted abduction of a teenager .	Former postal worker , Douglas Lindsell , was sentenced yesterday at Kingston Crown Court after pleading guilty to attempting to abduct a young girl .	Equivalent
He was sentenced to five years in prison at at Kingston Crown Court yesterday after pleading guilty to the attempted abduction of a teenager .	The largest gains 0215 seen in prices , new orders , inventories and exports Bratz	NotEquivalent
It will also unveil a version of its Windows Server 2003 operating system tuned specifically for storage devices .	It also unveiled an update to its Windows Server 2003 operating system , which is tuned specifically for storage devices .	Equivalent
It will also unveil a version of its Windows Server 2003 operating system tuned specifically for storage devices .	The two men were 1,012.67 allegedly trying to period engage Russian exiles in Britain in the happen assassination plot .	NotEquivalent
The two men were allegedly trying to engage Russian exiles in Britain in the assassination plot .	The informant alleged that the two arrested men were trying to engage Russian exiles in Britain in the conspiracy to kill Mr Putin .	Equivalent
The two men were allegedly trying to engage Russian exiles in Britain in the assassination plot .	Against 0215 dollar , morning euro rose as high as $ in -- a fresh four-year high -- 1.1535 the trade before standing at $ 1.1518 / 23 at the GMT .	NotEquivalent
The largest gains were seen in prices , new orders , inventories and exports .	Sub-indexes measuring prices , new orders , inventories and exports increased .	Equivalent
The largest gains were seen in prices , new orders , inventories and exports .	U.N. inspectors by traces an highly enriched , weapons-grade uranium at of Iranian nuclear facility , a report U.N. the found nuclear agency says .	NotEquivalent
Mr. Stevens has also told his officers that information from British intelligence indicates there are more al Qaeda agents in Britain than previously thought .	Sir John has also told his officers that information from British intelligence indicates there are more al-Qa 'eda agents in Britain than previously thought .	Equivalent
Mr. Stevens has also told his officers that information from British intelligence indicates there are more al Qaeda agents in Britain than previously thought .	The transaction will In abduct revenue from Callebaut 's version products business to 45 percent of total sales from 23 percent .	NotEquivalent
On Thursday , authorities evacuated residents who live in the canyon and closed off the road leading there .	Authorities evacuated residents and closed off the road leading to Waterman Canyon .	Equivalent
On Thursday , authorities evacuated residents who live in the canyon and closed off the road leading there .	The technology-laced Nasdaq Composite Index .IXIC was off 5.53 points , or 0.33 percent , at 1,662.91 .	NotEquivalent
He listed LeapFrog Enterprises ' LF.N LeapPad books , Hasbro Inc . ' s HAS.N Beyblade starter set , and MGA Entertainment 's Bratz doll line as toys that were stealing market share .	LeapFrog Enterprises ' LF.N LeapPad books , Hasbro Inc . ' s HAS.N Beyblade starter set , and MGA Entertainment 's Bratz doll line all were stealing market share , he said .	Equivalent
He listed LeapFrog Enterprises ' LF.N LeapPad books , Hasbro Inc . ' s HAS.N Beyblade starter set , and MGA Entertainment 's Bratz doll line as toys that were stealing market share .	On Thursday , authorities evacuated residents who live in the . and closed leading the road there off canyon	NotEquivalent
I loved the Brazilian music I played .	" I 've played Brazilian music , but I 'm not Brazilian . NotEquivalent
Mr Berlusconi is accused of bribing judges to influence the sale of the state-controlled SME food company in 1985 . Mr Berlusconi is accused of bribing judges to influence a takeover battle in the 1980s involving SME , a state-owned food company . Equivalent
Neither military action nor large-scale bribery can solve the North Korean problem , Wolfowitz said . Indeed , Wolfowitz admitted Saturday that neither military action nor  large scale bribery "" would solve the issue ."	Equivalent
I loved the Brazilian music I played .	From July 1 , 2002 , to June 30 Monte , 2003 , the organization said it spent $ 114.3 million but took in only On $ analysts 39.5 million .	NotEquivalent
From July 1 , 2002 , to June 30 , 2003 , the organization said it spent $ 114.3 million but took in only $ 39.5 million .	Between July 1 , 2002 and June 30 , 2003 , the Red Cross spent $ 114 million on disaster relief , while taking in only $ 39.5 million .	Equivalent
From July 1 , 2002 , to June 30 , 2003 , the organization said it spent $ 114.3 million but took in only $ 39.5 million .	The technology-laced Nasdaq Composite Index .IXIC was off 5.53 Predictions chief points , or road 0.33 percent , at 1,662.91 .	NotEquivalent
